NAME,CLUB,LEAGUE,POSITION,RATING,PACE,SHOOTING,PASSING,DRIBBLING,DEFENDING,PHYSICAL
Madjid Bougherra,Rangers,Clydesdale Bank Premier League,CB,79.0,82.0,72,79.0,85.0,48.0,48.0
Karim Ziani,VfL Wolfsburg,Bundesliga,RM,76.0,74.0,67,71.0,68.0,77.0,68.0
Hassan Yebda,Napoli,Serie A,CM,74.0,67.0,74,45.0,62.0,60.0,74.0
Karim Matmour,Borussia M'gladbach,Bundesliga,CF,73.0,73.0,59,55.0,55.0,74.0,70.0
Rafik Halliche,Fulham,Barclays Premier League,CB,72.0,81.0,65,61.0,78.0,59.0,47.0
Ryad Boudebouz,FC Sochaux-Montbéliard,Ligue 1,RM,72.0,76.0,70,66.0,72.0,61.0,72.0
Habib Bellaïd,CS Sedan Ardennes,Ligue 2,CB,71.0,81.0,70,48.0,72.0,57.0,64.0
Djamel Mesbah,Lecce,Serie A,LM,69.0,67.0,57,68.0,71.0,53.0,48.0
Foued Kadir,Valenciennes FC,Ligue 1,RM,65.0,72.0,63,62.0,67.0,59.0,50.0
Carl Medjani,AC Ajaccio,Ligue 2,CB,61.0,65.0,51,60.0,55.0,63.0,64.0
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
,,,,67.97,70.54,56,59.57,61.85,61.22,63.34
